坎儿	0.05	0.05	0.9
砭庸针俗	0.05	0.05	0.9
称孤道寡	0.05	0.9	0.05
画地为牢	0.05	0.05	0.9
鸿鳦满纸	0.05	0.05	0.9
香料	0.05	0.9	0.05
唇焦舌敝	0.05	0.05	0.9
最跩	0.05	0.05	0.9
回光返照	0.05	0.9	0.05
依然如故	0.05	0.05	0.9
狗皮膏药	0.05	0.05	0.9
远虑深谋	0.05	0.9	0.05
光润	0.05	0.9	0.05
未得到	0.05	0.05	0.9
费力的	0.05	0.05	0.9
惟日不足	0.05	0.05	0.9
添油加醋	0.05	0.05	0.9
轻倩	0.05	0.9	0.05
拙口笨腮	0.05	0.05	0.9
英模	0.05	0.9	0.05
使受危困	0.05	0.05	0.9
夫子自道	0.05	0.05	0.9
置之脑后	0.05	0.05	0.9
悉眉苦脸	0.05	0.05	0.9
分化	0.05	0.05	0.9
驷马莫追	0.05	0.9	0.05
锃光瓦亮	0.05	0.9	0.05
开幕词	0.05	0.9	0.05
使孤立	0.05	0.05	0.9
得手应心	0.05	0.9	0.05
囊中羞涩	0.05	0.05	0.9
投井下石	0.05	0.05	0.9
潜水衣	0.05	0.9	0.05
酒肉朋友	0.05	0.05	0.9
救我	0.05	0.05	0.9
不知疲倦	0.05	0.9	0.05
追查	0.05	0.05	0.9
履新	0.05	0.9	0.05
左嗓子	0.05	0.05	0.9
拒绝接受	0.05	0.05	0.9
咬合	0.05	0.9	0.05
忠孝	0.05	0.9	0.05
霁风朗月	0.05	0.9	0.05
因循守旧	0.05	0.05	0.9
缺德	0.05	0.05	0.9
桃李门墙	0.05	0.9	0.05
叛国者	0.05	0.05	0.9
旅业	0.05	0.9	0.05
勇士	0.05	0.9	0.05
老先生	0.05	0.9	0.05
横冲直闯	0.05	0.05	0.9
勇壮	0.05	0.9	0.05
丁字街	0.05	0.9	0.05
学老于年	0.05	0.9	0.05
盐业	0.05	0.9	0.05
火山汤海	0.05	0.05	0.9
亚健康	0.05	0.05	0.9
无为自化	0.05	0.9	0.05
沉淀物	0.05	0.9	0.05
袭人故技	0.05	0.05	0.9
急性	0.05	0.05	0.9
运斧般门	0.05	0.05	0.9
体态轻盈	0.05	0.9	0.05
竞技场	0.05	0.9	0.05
伯乐	0.05	0.9	0.05
毛发悚然	0.05	0.05	0.9
路无拾遗	0.05	0.9	0.05
义气	0.05	0.9	0.05
小心谨慎	0.05	0.9	0.05
坦率直言	0.05	0.9	0.05
不可行	0.05	0.05	0.9
悲剧的	0.05	0.05	0.9
信义	0.05	0.9	0.05
凶悍	0.05	0.05	0.9
令人愤慨	0.05	0.05	0.9
卵子	0.05	0.05	0.9
文名	0.05	0.9	0.05
青青的	0.05	0.9	0.05
突发	0.05	0.05	0.9
鲸吞	0.05	0.05	0.9
步兵团	0.05	0.9	0.05
惨淡	0.05	0.05	0.9
柔肠百结	0.05	0.05	0.9
大户	0.05	0.9	0.05
大雨倾盆	0.05	0.9	0.05
细润	0.05	0.9	0.05
忧心悄悄	0.05	0.05	0.9
肋脦	0.05	0.05	0.9
奋发	0.05	0.9	0.05
流天澈地	0.05	0.05	0.9
胯下之辱	0.05	0.05	0.9
棉大衣	0.05	0.9	0.05
追欢作乐	0.05	0.05	0.9
贸然轻率	0.05	0.05	0.9
偷香窃玉	0.05	0.05	0.9
鬼哭神惊	0.05	0.05	0.9
格外的	0.05	0.05	0.9
声振林木	0.05	0.9	0.05
入绪	0.05	0.9	0.05
跌宕风流	0.05	0.9	0.05
悔过自新	0.05	0.9	0.05
风头	0.05	0.05	0.9
错误地处理	0.05	0.05	0.9
亏累	0.05	0.05	0.9
蝼蚁	0.05	0.05	0.9
持续	0.05	0.05	0.9
钦赞	0.05	0.9	0.05
滴落	0.05	0.9	0.05
卷数	0.05	0.05	0.9
无政府	0.05	0.9	0.05
赢利	0.05	0.9	0.05
爱如己出	0.05	0.9	0.05
很难说	0.05	0.05	0.9
装可怜	0.05	0.05	0.9
顿挫	0.05	0.05	0.9
抗战	0.05	0.9	0.05
糟烂	0.05	0.05	0.9
赞美歌	0.05	0.9	0.05
笑闹	0.05	0.9	0.05
诚信	0.05	0.9	0.05
忧国忘家	0.05	0.9	0.05
中心藏之	0.05	0.9	0.05
避而不谈	0.05	0.05	0.9
台联会	0.05	0.9	0.05
强取	0.05	0.05	0.9
问罪之师	0.05	0.9	0.05
惊见	0.05	0.9	0.05
智多星	0.05	0.9	0.05
五体投诚	0.05	0.9	0.05
夸大其辞	0.05	0.05	0.9
如是	0.05	0.05	0.9
幽咽	0.05	0.05	0.9
洪炉点雪	0.05	0.9	0.05
驽马恋栈豆	0.05	0.05	0.9
吃同类	0.05	0.05	0.9
合式	0.05	0.9	0.05
可行	0.05	0.9	0.05
有头有脸	0.05	0.9	0.05
咔唑	0.05	0.9	0.05
资山	0.05	0.9	0.05
压力	0.05	0.05	0.9
探险家	0.05	0.9	0.05
破陋	0.05	0.05	0.9
英勇的	0.05	0.9	0.05
活化	0.05	0.9	0.05
骠勇	0.05	0.9	0.05
得主	0.05	0.9	0.05
腐蚀	0.05	0.05	0.9
非专业	0.05	0.9	0.05
贼臣乱子	0.05	0.05	0.9
有头有脑	0.05	0.9	0.05
吴市吹箫	0.05	0.05	0.9
摘登	0.05	0.9	0.05
固态	0.05	0.9	0.05
升高自下	0.05	0.9	0.05
积雪囊萤	0.05	0.9	0.05
软伫	0.05	0.9	0.05
连篇累册	0.05	0.05	0.9
斩钉切铁	0.05	0.9	0.05
昂然	0.05	0.9	0.05
令人捧腹	0.05	0.9	0.05
珠窗网户	0.05	0.9	0.05
恣心纵欲	0.05	0.05	0.9
窃贼	0.05	0.05	0.9
剔透玲珑	0.05	0.9	0.05
归真反璞	0.05	0.9	0.05
乍毛变色	0.05	0.9	0.05
推轮捧毂	0.05	0.9	0.05
相异的	0.05	0.05	0.9
哀哀	0.05	0.05	0.9
作嫁衣裳	0.05	0.05	0.9
有教育意义	0.05	0.9	0.05
喜讯	0.05	0.9	0.05
洗心回面	0.05	0.9	0.05
造孽	0.05	0.05	0.9
风韵	0.05	0.9	0.05
烈火烹油	0.05	0.05	0.9
吴下阿蒙	0.05	0.05	0.9
皎白	0.05	0.9	0.05
学术团体	0.05	0.9	0.05
狐凭鼠伏	0.05	0.05	0.9
鲜艳的	0.05	0.9	0.05
缓急相济	0.05	0.9	0.05
假借	0.05	0.05	0.9
味道鲜	0.05	0.9	0.05
可取的	0.05	0.9	0.05
附翼攀鳞	0.05	0.05	0.9
厚脸皮的	0.05	0.05	0.9
瘫痪	0.05	0.05	0.9
钢琴曲	0.05	0.9	0.05
逼真逼肖	0.05	0.9	0.05
人道主义	0.05	0.9	0.05
售货	0.05	0.9	0.05
刚性	0.05	0.9	0.05
甘美多汁	0.05	0.9	0.05
营养的	0.05	0.9	0.05
镂冰炊砾	0.05	0.05	0.9
攀龙附骥	0.05	0.05	0.9
锡伯族	0.05	0.05	0.9
虚无飘渺	0.05	0.05	0.9
轩然	0.05	0.9	0.05
怜新厌旧	0.05	0.05	0.9
受邀	0.05	0.9	0.05
溃退	0.05	0.05	0.9
昭著	0.05	0.9	0.05
发旧	0.05	0.05	0.9
不得而知	0.05	0.05	0.9
粗莽	0.05	0.05	0.9
恢宏	0.05	0.9	0.05
运筹	0.05	0.9	0.05
地势	0.05	0.05	0.9
即温听厉	0.05	0.9	0.05
顺风张帆	0.05	0.9	0.05
靖言庸回	0.05	0.05	0.9
深得民心	0.05	0.9	0.05
洗钱	0.05	0.05	0.9
娄子	0.05	0.05	0.9
寒气袭人	0.05	0.05	0.9
地动	0.05	0.05	0.9
心中无数	0.05	0.05	0.9
婚纱	0.05	0.9	0.05
抵事	0.05	0.9	0.05
迎奸卖俏	0.05	0.05	0.9
怒喝	0.05	0.05	0.9
输掉	0.05	0.05	0.9
英豪	0.05	0.9	0.05
辩士	0.05	0.9	0.05
游颐和园	0.05	0.9	0.05
孝子爱日	0.05	0.9	0.05
婚约	0.05	0.9	0.05
啼饥号寒	0.05	0.05	0.9
不合标准的	0.05	0.05	0.9
凿空投隙	0.05	0.05	0.9
酒色之徒	0.05	0.05	0.9
流脍人口	0.05	0.9	0.05
鸮鸣鼠暴	0.05	0.05	0.9
诡秘	0.05	0.05	0.9
余兴	0.05	0.9	0.05
一气之下	0.05	0.05	0.9
绝少分甘	0.05	0.9	0.05
一比	0.05	0.9	0.05
超固态	0.05	0.9	0.05
余党	0.05	0.05	0.9
空虚	0.05	0.05	0.9
安生	0.05	0.9	0.05
阔达	0.05	0.9	0.05
春意	0.05	0.9	0.05
知书达礼	0.05	0.9	0.05
赤子	0.05	0.9	0.05
硕大	0.05	0.05	0.9
缜密	0.05	0.9	0.05
醒眼	0.05	0.9	0.05
志向	0.05	0.9	0.05
嫌怨	0.05	0.05	0.9
无天无日	0.05	0.05	0.9
褊急	0.05	0.05	0.9
应负责的	0.05	0.05	0.9
位居	0.05	0.9	0.05
科教兴林	0.05	0.9	0.05
病源	0.05	0.05	0.9
滑泥扬波	0.05	0.05	0.9
秦汉	0.05	0.9	0.05
回护	0.05	0.05	0.9
回报	0.05	0.9	0.05
牙签犀轴	0.05	0.9	0.05
匪穴	0.05	0.05	0.9
拜佛	0.05	0.9	0.05
来电	0.05	0.9	0.05
来者居上	0.05	0.9	0.05
邪行	0.05	0.05	0.9
从心所欲	0.05	0.05	0.9
甜密	0.05	0.9	0.05
雪水	0.05	0.9	0.05
印迹	0.05	0.05	0.9
气逾霄汉	0.05	0.9	0.05
郁然	0.05	0.05	0.9
熙攘	0.05	0.9	0.05
怒容的	0.05	0.05	0.9
瞽言妄举	0.05	0.05	0.9
乱跑	0.05	0.05	0.9
契友	0.05	0.9	0.05
广宇	0.05	0.9	0.05
红男绿女	0.05	0.9	0.05
运动量	0.05	0.9	0.05
匀和	0.05	0.9	0.05
乘风波浪	0.05	0.9	0.05
结实	0.05	0.9	0.05
恶事	0.05	0.05	0.9
一口气	0.05	0.9	0.05
无价的	0.05	0.9	0.05
顺从的	0.05	0.9	0.05
生气勃勃	0.05	0.9	0.05
恋恋	0.05	0.9	0.05
网状脉	0.05	0.05	0.9
唐诗	0.05	0.9	0.05
拶子	0.05	0.05	0.9
害群之马	0.05	0.05	0.9
龙雏凤种	0.05	0.9	0.05
拱揖指挥	0.05	0.9	0.05
受锺爱	0.05	0.9	0.05
天下为公	0.05	0.9	0.05
俟河之清	0.05	0.05	0.9
察见渊鱼	0.05	0.05	0.9
朗朗	0.05	0.9	0.05
不纯洁	0.05	0.05	0.9
内顾之忧	0.05	0.05	0.9
吸取	0.05	0.9	0.05
鸡骨支床	0.05	0.9	0.05
切中时弊	0.05	0.9	0.05
锦簇花团	0.05	0.9	0.05
单个儿	0.05	0.05	0.9
盘陁	0.05	0.05	0.9
颓废	0.05	0.05	0.9
男工	0.05	0.9	0.05
上诉	0.05	0.05	0.9
蠢牛	0.05	0.05	0.9
插脚	0.05	0.05	0.9
钻后门	0.05	0.05	0.9
完备	0.05	0.9	0.05
愉快的	0.05	0.9	0.05
条贯	0.05	0.9	0.05
摔跟头	0.05	0.05	0.9
香泽	0.05	0.9	0.05
芬芳馥郁	0.05	0.9	0.05
奴颜婢睐	0.05	0.05	0.9
粗枝大叶	0.05	0.05	0.9
转速比	0.05	0.9	0.05
身陷	0.05	0.05	0.9
淳朴	0.05	0.9	0.05
笑吟吟	0.05	0.9	0.05
鸟态度	0.05	0.05	0.9
人骨	0.05	0.05	0.9
闯将	0.05	0.9	0.05
木雕泥塑	0.05	0.05	0.9
年青人	0.05	0.9	0.05
说笑话	0.05	0.9	0.05
一问三不知	0.05	0.05	0.9
酩酊大醉	0.05	0.05	0.9
典雅无华	0.05	0.9	0.05
芳香的	0.05	0.9	0.05
古董	0.05	0.05	0.9
似天使	0.05	0.9	0.05
狭路相逢	0.05	0.05	0.9
偏差	0.05	0.05	0.9
流离颠顿	0.05	0.05	0.9
可靠性	0.05	0.9	0.05
约定	0.05	0.9	0.05
忧心忡忡	0.05	0.05	0.9
纷繁	0.05	0.05	0.9
很丑	0.05	0.05	0.9
岿巍	0.05	0.9	0.05
暗锤打人	0.05	0.05	0.9
民不聊生	0.05	0.05	0.9
方寸已乱	0.05	0.05	0.9
心情不稳的	0.05	0.05	0.9
嫉贤傲士	0.05	0.05	0.9
恩断义绝	0.05	0.05	0.9
残酷的行为	0.05	0.05	0.9
叫座	0.05	0.9	0.05
卖好	0.05	0.05	0.9
难民营	0.05	0.05	0.9
铜驼荆棘	0.05	0.05	0.9
鼓吹喧阗	0.05	0.9	0.05
云泥殊路	0.05	0.05	0.9
骑缝	0.05	0.9	0.05
故伎	0.05	0.05	0.9
文华	0.05	0.9	0.05
大便	0.05	0.05	0.9
匀溜	0.05	0.9	0.05
视为儿戏	0.05	0.05	0.9
肝气	0.05	0.05	0.9
莲蓬	0.05	0.9	0.05
本草纲目	0.05	0.9	0.05
文质斌斌	0.05	0.9	0.05
二竖之顽	0.05	0.05	0.9
拍马	0.05	0.05	0.9
被迷住的	0.05	0.05	0.9
促请	0.05	0.9	0.05
吵到	0.05	0.05	0.9
不过尔尔	0.05	0.05	0.9
告白	0.05	0.9	0.05
深仇宿怨	0.05	0.05	0.9
满怀豪情	0.05	0.9	0.05
止步不前	0.05	0.05	0.9
铮铮	0.05	0.9	0.05
无聊的	0.05	0.05	0.9
样刊	0.05	0.9	0.05
保护主义	0.05	0.9	0.05
消极	0.05	0.05	0.9
山肤水豢	0.05	0.9	0.05
著名	0.05	0.9	0.05
新硎初试	0.05	0.9	0.05
追回	0.05	0.9	0.05
寻常	0.05	0.9	0.05
轻手轻脚	0.05	0.9	0.05
比武招亲	0.05	0.9	0.05
干系	0.05	0.05	0.9
龙跳虎卧	0.05	0.9	0.05
饥谨	0.05	0.05	0.9
卓乎不群	0.05	0.9	0.05
巨星	0.05	0.9	0.05
默认	0.05	0.9	0.05
秃头	0.05	0.05	0.9
烈烈轰轰	0.05	0.9	0.05
分毫不差	0.05	0.9	0.05
譬如	0.05	0.05	0.9
慌张	0.05	0.05	0.9
为裘为箕	0.05	0.9	0.05
泪液	0.05	0.05	0.9
搞砸	0.05	0.05	0.9
下笔千言	0.05	0.9	0.05
虹吸现象	0.05	0.05	0.9
过虑	0.05	0.05	0.9
猪瘟	0.05	0.05	0.9
云愁海思	0.05	0.05	0.9
呵佛骂祖	0.05	0.05	0.9
高额	0.05	0.9	0.05
转移性	0.05	0.05	0.9
恶念	0.05	0.05	0.9
不耐烦	0.05	0.05	0.9
受害	0.05	0.05	0.9
阴云密布	0.05	0.05	0.9
不健康的	0.05	0.05	0.9
头壳坏掉	0.05	0.05	0.9
藏踪蹑迹	0.05	0.05	0.9
凶多	0.05	0.05	0.9
暗礁	0.05	0.05	0.9
他山之石	0.05	0.9	0.05
大摇大摆	0.05	0.05	0.9
莅临	0.05	0.9	0.05
见异思迂	0.05	0.05	0.9
见异思迁	0.05	0.05	0.9
面无	0.05	0.05	0.9
淫威	0.05	0.05	0.9
独钟	0.05	0.9	0.05
成器	0.05	0.9	0.05
绚丽多姿	0.05	0.9	0.05
贞松劲柏	0.05	0.9	0.05
庸医	0.05	0.05	0.9
糖弹	0.05	0.05	0.9
终非池中物	0.05	0.9	0.05
气忿忿	0.05	0.05	0.9
暗示	0.05	0.05	0.9
借问	0.05	0.9	0.05
支配权	0.05	0.9	0.05
指瑕造隙	0.05	0.05	0.9
险些	0.05	0.05	0.9
羞赧	0.05	0.05	0.9
滞后于	0.05	0.05	0.9
悠然见南山	0.05	0.9	0.05
答允	0.05	0.9	0.05
彩车	0.05	0.9	0.05
通幽洞微	0.05	0.9	0.05
希罕	0.05	0.9	0.05
最屌	0.05	0.05	0.9
水流量	0.05	0.9	0.05
仇恨	0.05	0.05	0.9
缝衣针	0.05	0.05	0.9
穿孔	0.05	0.05	0.9
言行一致	0.05	0.9	0.05
狼羊同饲	0.05	0.05	0.9
名门	0.05	0.9	0.05
不动摇的	0.05	0.9	0.05
欠佳	0.05	0.05	0.9
顽钝	0.05	0.05	0.9
动刑	0.05	0.05	0.9
欧洲式	0.05	0.9	0.05
钻隙逾墙	0.05	0.05	0.9
故我	0.05	0.05	0.9
耕读	0.05	0.9	0.05
鹰瞵鹗视	0.05	0.05	0.9
增剧	0.05	0.05	0.9
鲜衣怒马	0.05	0.05	0.9
贵在	0.05	0.9	0.05
证物	0.05	0.9	0.05
胜券	0.05	0.9	0.05
仲家	0.05	0.05	0.9
泥猪癞狗	0.05	0.05	0.9
巴巴	0.05	0.9	0.05
跌荡风流	0.05	0.9	0.05
夹袄	0.05	0.9	0.05
顺人应天	0.05	0.9	0.05
弄眉挤眼	0.05	0.05	0.9
不幸事件	0.05	0.05	0.9
邪魔外道	0.05	0.05	0.9
掷果潘郎	0.05	0.9	0.05
分袂	0.05	0.05	0.9
加班加点	0.05	0.9	0.05
瞧不起	0.05	0.05	0.9
名望	0.05	0.9	0.05
铁树花开	0.05	0.9	0.05
恶贯已盈	0.05	0.05	0.9
遭报	0.05	0.05	0.9
不开化	0.05	0.05	0.9
有势力的	0.05	0.9	0.05
作家群	0.05	0.9	0.05
不义之财	0.05	0.05	0.9
闲谈	0.05	0.9	0.05
欢愉	0.05	0.9	0.05
乱批评	0.05	0.05	0.9
打退	0.05	0.05	0.9
骇然失色	0.05	0.05	0.9
开心见肠	0.05	0.9	0.05
破获	0.05	0.9	0.05
白银	0.05	0.9	0.05
恶斗	0.05	0.05	0.9
南辕北辙	0.05	0.05	0.9
心情愉快	0.05	0.9	0.05
不加渲染	0.05	0.9	0.05
夹带	0.05	0.05	0.9
爱抚	0.05	0.9	0.05
爱护	0.05	0.9	0.05
语出月胁	0.05	0.9	0.05
没法子	0.05	0.05	0.9
笑窝	0.05	0.9	0.05
才调	0.05	0.9	0.05
恭谨	0.05	0.9	0.05
后台	0.05	0.05	0.9
艾森豪威尔	0.05	0.05	0.9
编委会	0.05	0.9	0.05
电文	0.05	0.05	0.9
长的丑	0.05	0.05	0.9
斜体	0.05	0.05	0.9
哭天抹泪	0.05	0.05	0.9
树碑立传	0.05	0.9	0.05
萌发	0.05	0.9	0.05
长逝	0.05	0.05	0.9
坐以待毙	0.05	0.05	0.9
谴责	0.05	0.05	0.9
有才气	0.05	0.9	0.05
游街示众	0.05	0.05	0.9
中流砥柱	0.05	0.9	0.05
访问团	0.05	0.9	0.05
伤痕	0.05	0.05	0.9
太山北斗	0.05	0.9	0.05
明人	0.05	0.9	0.05
赃物	0.05	0.05	0.9
没注意到	0.05	0.05	0.9
稳重的	0.05	0.9	0.05
余勇可贾	0.05	0.9	0.05
踏青	0.05	0.9	0.05
邢台	0.05	0.9	0.05
断乎	0.05	0.05	0.9
想用	0.05	0.9	0.05
破破烂烂	0.05	0.05	0.9
立式	0.05	0.9	0.05
职业装	0.05	0.9	0.05
剩菜残羹	0.05	0.05	0.9
千难万难	0.05	0.05	0.9
未触及	0.05	0.05	0.9
破败的	0.05	0.05	0.9
含悲	0.05	0.05	0.9
渐次	0.05	0.9	0.05
梦境	0.05	0.9	0.05
死了算了	0.05	0.05	0.9
斩头沥血	0.05	0.9	0.05
完好无损	0.05	0.9	0.05
勤俭	0.05	0.9	0.05
学者	0.05	0.9	0.05
乱吼	0.05	0.05	0.9
同意给予	0.05	0.9	0.05
乱吠	0.05	0.05	0.9
千里送鹅毛	0.05	0.9	0.05
自我本位的	0.05	0.05	0.9
烧料	0.05	0.9	0.05
晚年	0.05	0.05	0.9
高才捷足	0.05	0.9	0.05
不肯	0.05	0.05	0.9
冤家	0.05	0.05	0.9
训练团	0.05	0.9	0.05
暖融融	0.05	0.9	0.05
陶醉	0.05	0.9	0.05
躁言丑句	0.05	0.05	0.9
钻牛角尖儿	0.05	0.05	0.9
赚钱	0.05	0.9	0.05
够了	0.05	0.05	0.9
乱吃	0.05	0.05	0.9
进步奖	0.05	0.9	0.05
甚远	0.05	0.05	0.9
郑重其辞	0.05	0.9	0.05
青白	0.05	0.9	0.05
沙场	0.05	0.05	0.9
鲜明的	0.05	0.9	0.05
融和	0.05	0.9	0.05
财政危机	0.05	0.05	0.9
花言巧语	0.05	0.05	0.9
春秋正富	0.05	0.9	0.05
狼餐虎噬	0.05	0.05	0.9
允许	0.05	0.9	0.05
钢针	0.05	0.05	0.9
聪明智慧	0.05	0.9	0.05
抹去	0.05	0.05	0.9
房委会	0.05	0.9	0.05
触怒	0.05	0.05	0.9
开口见喉咙	0.05	0.9	0.05
化身	0.05	0.9	0.05
租赁	0.05	0.05	0.9
丧明之痛	0.05	0.05	0.9
虚度年华	0.05	0.05	0.9
捧得	0.05	0.05	0.9
不严密	0.05	0.05	0.9
雄辩的	0.05	0.9	0.05
简约	0.05	0.9	0.05
年少气盛	0.05	0.9	0.05
有顾忌的	0.05	0.05	0.9
作歹为非	0.05	0.05	0.9
掺假	0.05	0.05	0.9
满心欢喜	0.05	0.9	0.05
皮山	0.05	0.9	0.05
坏话	0.05	0.05	0.9
公私交困	0.05	0.05	0.9
纪念物	0.05	0.9	0.05
竹枝词	0.05	0.9	0.05
风云人物	0.05	0.9	0.05
气冲霄汉	0.05	0.9	0.05
赏析	0.05	0.9	0.05
真TM	0.05	0.05	0.9
过度的	0.05	0.05	0.9
输出	0.05	0.9	0.05
助理员	0.05	0.05	0.9
三年不窥园	0.05	0.9	0.05
漆黑一团	0.05	0.05	0.9
攻打	0.05	0.9	0.05
镂冰雕朽	0.05	0.05	0.9
要吐	0.05	0.05	0.9
吸引住	0.05	0.9	0.05
临河羡鱼	0.05	0.05	0.9
单相思	0.05	0.9	0.05
谢词	0.05	0.9	0.05
内涵式	0.05	0.9	0.05
系列剧	0.05	0.05	0.9
旷费	0.05	0.05	0.9
赠阅	0.05	0.9	0.05
冰天雪地	0.05	0.05	0.9
老太婆	0.05	0.05	0.9
胡思乱想的	0.05	0.05	0.9
高醋	0.05	0.9	0.05
襄樊	0.05	0.9	0.05
灰头土脸	0.05	0.05	0.9
阴雨天	0.05	0.05	0.9
牢不可破	0.05	0.9	0.05
涣然	0.05	0.9	0.05
不通水火	0.05	0.05	0.9
粗里粗气	0.05	0.05	0.9
回复	0.05	0.9	0.05
巧言偏辞	0.05	0.05	0.9
妥适	0.05	0.9	0.05
变凌乱	0.05	0.05	0.9
两头三绪	0.05	0.05	0.9
无害处的	0.05	0.9	0.05
有毒腺	0.05	0.05	0.9
施诊	0.05	0.9	0.05
金玉之言	0.05	0.9	0.05
济人利物	0.05	0.9	0.05
铜筋铁肋	0.05	0.9	0.05
全盛	0.05	0.9	0.05
长命富贵	0.05	0.9	0.05
回黄转绿	0.05	0.05	0.9
抱头痛哭	0.05	0.05	0.9
官迷	0.05	0.05	0.9
引水入墙	0.05	0.05	0.9
心裁	0.05	0.9	0.05
贪污腐化	0.05	0.05	0.9
衰萎	0.05	0.05	0.9
鼓乐喧天	0.05	0.9	0.05
当先	0.05	0.9	0.05
飘散	0.05	0.9	0.05
宠惯	0.05	0.9	0.05
庸中佼佼	0.05	0.9	0.05
运输量	0.05	0.9	0.05
衰落	0.05	0.05	0.9
吉卜赛	0.05	0.05	0.9
吊民伐罪	0.05	0.9	0.05
风光旖旎	0.05	0.9	0.05
富民	0.05	0.9	0.05
使用计谋	0.05	0.05	0.9
美院	0.05	0.05	0.9
酷酷	0.05	0.9	0.05
焦愁	0.05	0.05	0.9
有期徒刑	0.05	0.05	0.9
我恨你	0.05	0.05	0.9
锦篇绣帙	0.05	0.9	0.05
料想不到	0.05	0.05	0.9
可携带	0.05	0.9	0.05
重大	0.05	0.9	0.05
草行露宿	0.05	0.05	0.9
派不是	0.05	0.05	0.9
沦丧	0.05	0.05	0.9
规律	0.05	0.9	0.05
沦为	0.05	0.05	0.9
霞蔚云蒸	0.05	0.9	0.05
重头	0.05	0.9	0.05
闲荡	0.05	0.05	0.9
推陈出新	0.05	0.9	0.05
骁将	0.05	0.9	0.05
计日以俟	0.05	0.9	0.05
稀少	0.05	0.9	0.05
塞八	0.05	0.05	0.9
捐躯报国	0.05	0.9	0.05
威震天下	0.05	0.9	0.05
失时	0.05	0.05	0.9
面誉背毁	0.05	0.05	0.9
着急	0.05	0.05	0.9
清甜	0.05	0.9	0.05
浪漫的	0.05	0.9	0.05
畸形的人	0.05	0.05	0.9
椎骨	0.05	0.05	0.9
枉墨矫绳	0.05	0.05	0.9
落英缤纷	0.05	0.9	0.05
仇隙	0.05	0.05	0.9
文盲	0.05	0.05	0.9
赢得	0.05	0.9	0.05
蕃息	0.05	0.9	0.05
争先	0.05	0.9	0.05
轹釜待炊	0.05	0.05	0.9
酸味	0.05	0.05	0.9
被控	0.05	0.05	0.9
雅淡	0.05	0.9	0.05
征得	0.05	0.9	0.05
眉睫之祸	0.05	0.05	0.9
惊险动作	0.05	0.05	0.9
鳌愤龙愁	0.05	0.05	0.9
越礼	0.05	0.05	0.9
又气	0.05	0.05	0.9
义仓	0.05	0.9	0.05
免于	0.05	0.9	0.05
泥石流	0.05	0.05	0.9
吉人天相	0.05	0.9	0.05
正论	0.05	0.9	0.05
残缺不全	0.05	0.05	0.9
零散	0.05	0.05	0.9
我踩	0.05	0.9	0.05
秾艳	0.05	0.9	0.05
晖映	0.05	0.9	0.05
冰封雪飘	0.05	0.9	0.05
短道	0.05	0.05	0.9
宿将	0.05	0.9	0.05
崇洋媚外	0.05	0.05	0.9
轻贱	0.05	0.05	0.9
不好过	0.05	0.05	0.9
周公吐哺	0.05	0.9	0.05
大方之家	0.05	0.9	0.05
小康之家	0.05	0.9	0.05
杜口吞声	0.05	0.05	0.9
射击场	0.05	0.9	0.05
鄙弃	0.05	0.05	0.9
能吃苦耐劳	0.05	0.9	0.05
日丽风清	0.05	0.9	0.05
典型	0.05	0.9	0.05
销售量	0.05	0.9	0.05
回天挽日	0.05	0.9	0.05
爱说话的	0.05	0.9	0.05
怪癖	0.05	0.05	0.9
好生生	0.05	0.9	0.05
皮面	0.05	0.9	0.05
家电业	0.05	0.9	0.05
正数	0.05	0.05	0.9
耍钱	0.05	0.05	0.9
强烈抗议	0.05	0.05	0.9
冷酷的	0.05	0.05	0.9
奋发踔厉	0.05	0.9	0.05
揖让	0.05	0.9	0.05
曲散	0.05	0.05	0.9
孤身只影	0.05	0.05	0.9
拜见	0.05	0.9	0.05
饶有风趣	0.05	0.9	0.05
累赘	0.05	0.05	0.9
停放	0.05	0.05	0.9
托举	0.05	0.9	0.05
治本	0.05	0.05	0.9
谁来救救我	0.05	0.05	0.9
民工	0.05	0.9	0.05
销售业	0.05	0.9	0.05
心如刀割	0.05	0.05	0.9
品位	0.05	0.9	0.05
伯祖	0.05	0.9	0.05
疏财仗义	0.05	0.9	0.05
重于泰山	0.05	0.9	0.05
犯而不校	0.05	0.9	0.05
抉目东门	0.05	0.05	0.9
债务	0.05	0.05	0.9
不经	0.05	0.05	0.9
侵略	0.05	0.05	0.9
撞车	0.05	0.05	0.9
艺术性	0.05	0.9	0.05
报国无门	0.05	0.05	0.9
功夫茶	0.05	0.9	0.05
鬼蜮伎俩	0.05	0.05	0.9
鸠形鹄面	0.05	0.05	0.9
轻财重义	0.05	0.9	0.05
转世	0.05	0.9	0.05
强弩之极	0.05	0.05	0.9
同垂不朽	0.05	0.9	0.05
灰溜溜	0.05	0.05	0.9
雄豪	0.05	0.9	0.05
抚时感事	0.05	0.9	0.05
执友	0.05	0.9	0.05
不可信的	0.05	0.05	0.9
枷脰械手	0.05	0.05	0.9
羊肠鸟道	0.05	0.05	0.9
禁受	0.05	0.05	0.9
躬逢	0.05	0.9	0.05
横三顺四	0.05	0.05	0.9
祸国殃民	0.05	0.05	0.9
予取予夺	0.05	0.05	0.9
坚额健舌	0.05	0.05	0.9
准时	0.05	0.9	0.05
谢绝	0.05	0.05	0.9
